Region Name,Window Size,Lambda,Limit,Amount,Percentage,Regulation Hours
zonj,year,20,0.02,4737.001741986722,0.0001875773618728,206.0
zoni,month,10,0.04,0.0,0.0,0.0
zonk,quarter,0,0.03,28484.803802492097,0.0027964951771125,8760.0
zoni,quarter,20,0.02,0.0,0.0,0.0
zoni,year,0,0.08,24307.152317949105,0.00860128884142,8760.0
zonj,quarter,0,0.07,164689.47180004418,0.0065214281799125,8760.0
zonj,year,0,0.03,81351.44056717306,0.0032213812528063,8760.0
zonk,month,0,0.07,56264.95279623754,0.0055238108791669,8760.0
zonk,year,0,0.01,11096.879771618173,0.0010894360016484,8760.0
zoni,month,50,0.09,0.0,0.0,0.0
zoni,month,0,0.06,13425.221150116064,0.0047506266205778,8760.0
zoni,year,20,0.03,0.0,0.0,0.0
zoni,year,50,0.07,0.0,0.0,0.0
zonk,quarter,40,0.03,0.0,0.0,0.0
zonj,month,50,0.1,47312.034905433655,0.0018734776079427,709.0
zonj,year,0,0.02,54234.29371144623,0.0021475875018707,8760.0
zonk,quarter,50,0.04,0.0,0.0,0.0
zonk,quarter,40,0.09,1918.534576596692,0.0001883521026782,43.0
zonj,quarter,20,0.09,169235.9974115081,0.0067014630049636,4311.0
zonj,year,20,0.07,144143.4856769368,0.0057078414252594,3746.0
zoni,month,10,0.01,0.0,0.0,0.0
zoni,month,40,0.06,0.0,0.0,0.0
zonk,year,20,0.1,56876.570289153606,0.0055838564171681,1909.0
zonk,quarter,10,0.04,9237.181920150297,0.0009068601935587,717.0
zonj,quarter,20,0.08,141695.8288097605,0.0056109182990031,3848.0
zoni,quarter,10,0.08,306.2497242372483,0.0001083690224718,28.0
zoni,year,50,0.09,0.0,0.0,0.0
zonk,quarter,50,0.05,0.0,0.0,0.0
zoni,quarter,50,0.08,0.0,0.0,0.0
zonj,year,40,0.03,847.5294546894729,3.356075169048131e-05,20.0
zonj,year,50,0.07,49512.38346843049,0.0019606077381661,780.0
zonj,quarter,50,0.04,400.3276280760765,1.5852305835934784e-05,8.0
zonk,month,20,0.06,3510.4996322989464,0.0003446432476435,145.0
zonj,quarter,20,0.05,59407.69469876215,0.0023524455454112,2011.0
zoni,month,40,0.04,0.0,0.0,0.0
zonj,quarter,40,0.04,2041.2456098943949,8.082991885875015e-05,46.0
zonk,month,10,0.01,0.0,0.0,0.0
zonk,year,40,0.07,1066.2884168289602,0.0001046828489937,25.0
zonj,month,10,0.1,187491.7100181468,0.0074243587513406,6354.0
zoni,year,40,0.02,0.0,0.0,0.0
zonk,quarter,20,0.01,0.0,0.0,0.0
zonk,year,30,0.04,0.0,0.0,0.0
zonj,month,10,0.01,445.400249235332,1.763710639760864e-05,40.0
zoni,quarter,20,0.1,0.0,0.0,0.0
zonk,year,40,0.08,3044.642231537029,0.0002989077044575,68.0
zonj,quarter,20,0.06,85804.425567884,0.0033977120258118,2673.0
zonj,quarter,20,0.1,196275.6087497324,0.0077721864788301,4703.0
zonk,year,30,0.09,19200.5430361256,0.0018850130185474,515.0
zonj,month,40,0.05,6271.44791893661,0.000248338869148,133.0
zoni,quarter,50,0.04,0.0,0.0,0.0
zonj,quarter,50,0.01,0.0,0.0,0.0
zonk,quarter,40,0.05,0.0,0.0,0.0
zonj,month,10,0.08,144608.3029693477,0.0057262474141554,5753.0
zonk,year,40,0.05,0.0,0.0,0.0
zonj,quarter,50,0.02,0.0,0.0,0.0
zonj,year,10,0.01,2368.5008709914982,9.378868093635554e-05,206.0
zoni,quarter,40,0.08,0.0,0.0,0.0
zonk,year,20,0.09,44384.54728888534,0.0043574522504112,1550.0
zonk,month,20,0.09,14583.740660166368,0.0014317585159862,536.0
zoni,quarter,50,0.1,0.0,0.0,0.0
zonk,year,40,0.1,11663.716403540224,0.0011450851793072,247.0
zonj,month,50,0.08,22236.495027754456,0.0008805280854416,353.0
zonj,quarter,20,0.07,114104.81437132136,0.0045183601827826,3319.0
zonk,month,20,0.07,6624.605199491605,0.0006503705140153,263.0
zonk,quarter,30,0.04,0.0,0.0,0.0
zonj,quarter,10,0.05,98137.8043748662,0.003886093239415,4703.0
zoni,month,40,0.05,0.0,0.0,0.0
zonj,year,40,0.02,0.0,0.0,0.0
zonk,month,20,0.04,327.3625401239842,3.213881236366232e-05,15.0
zonk,quarter,20,0.08,18474.363840298727,0.0018137203871173,717.0
zonk,month,10,0.05,9992.61597622931,0.0009810249204461,714.0
zoni,month,20,0.01,0.0,0.0,0.0
zonk,month,30,0.04,0.0,0.0,0.0
zonj,quarter,10,0.08,175429.1589234881,0.0069467018630736,6122.0
zonj,quarter,10,0.09,200168.2881232016,0.0079263300842716,6389.0
zonj,quarter,0,0.02,47054.13480001316,0.0018632651942607,8760.0
zoni,year,20,0.01,0.0,0.0,0.0
zoni,year,20,0.06,0.0,0.0,0.0
zonj,year,30,0.04,24677.08009507507,0.000977171180228,657.0
zonj,year,30,0.08,139624.23153361678,0.0055288865048246,2793.0
zoni,year,30,0.02,0.0,0.0,0.0
zoni,quarter,0,0.06,15817.159636708442,0.0055970340295978,8760.0
zonk,year,40,0.01,-197.31627186015248,-1.9371521968301756e-05,18.0
zoni,year,20,0.07,0.0,0.0,0.0
zonj,year,10,0.08,204601.64910189065,0.0081018837787618,6223.0
zonk,month,0,0.03,24113.55119838752,0.0023673475196429,8760.0
zonk,quarter,0,0.01,9494.934600830078,0.0009321650590374,8760.0
zonk,quarter,10,0.1,71559.35763128847,0.0070253388396398,3805.0
zonj,year,40,0.09,136397.3037307486,0.0054011055502914,2229.0
zonj,year,10,0.03,56985.46030487493,0.0022565291066614,3229.0
zoni,month,50,0.01,0.0,0.0,0.0
zonk,year,30,0.02,0.0,0.0,0.0
zonk,year,0,0.1,110968.79771618731,0.0108943600164851,8760.0
zonk,quarter,30,0.09,8733.279131595045,0.0008573895450087,247.0
zonk,year,10,0.06,40659.78808888234,0.0039917740729893,2506.0
zoni,quarter,10,0.04,0.0,0.0,0.0
zonk,month,0,0.09,72340.65359516256,0.0071020425589289,8760.0
zonj,year,50,0.03,0.0,0.0,0.0
zonj,quarter,20,0.01,0.0,0.0,0.0
zoni,month,10,0.06,0.0,0.0,0.0
zonj,quarter,30,0.02,0.0,0.0,0.0
zoni,year,30,0.08,0.0,0.0,0.0
zoni,year,0,0.07,21268.75827820599,0.0075261277362427,8760.0
zonk,month,40,0.04,0.0,0.0,0.0
zoni,quarter,30,0.01,0.0,0.0,0.0
zoni,year,0,0.02,6076.788079486694,0.0021503222103548,8760.0
zoni,year,10,0.02,0.0,0.0,0.0
zoni,month,0,0.1,22375.368583526462,0.0079177110342963,8760.0
zonj,quarter,0,0.06,141162.40440003574,0.005589795582782,8760.0
zoni,year,40,0.06,0.0,0.0,0.0
zoni,year,30,0.04,0.0,0.0,0.0
zonj,month,10,0.06,100435.36929126827,0.0039770729749575,4836.0
zoni,year,10,0.09,2735.527829471976,0.0009679893673787,234.0
zonj,quarter,50,0.09,62495.96874982491,0.0024747360428168,966.0
zoni,year,50,0.06,0.0,0.0,0.0
zonj,month,30,0.02,0.0,0.0,0.0
zonk,year,50,0.07,79.05499970726669,7.761223385665796e-06,2.0
zoni,quarter,10,0.06,0.0,0.0,0.0
zoni,month,40,0.03,0.0,0.0,0.0
zonk,quarter,10,0.06,27918.43248974532,0.0027408916821566,1867.0
zonj,year,10,0.02,26254.46433511004,0.0010396329631281,1801.0
zonj,quarter,10,0.06,124346.389385283,0.0049239094578682,5300.0
zonj,month,50,0.07,13176.982925981283,0.0005217865285526,218.0
zonj,year,40,0.05,25003.75286962092,0.0009901068768105,506.0
zonj,quarter,30,0.07,76219.77935047075,0.0030181760345092,1773.0
zonk,month,0,0.04,32151.401597850025,0.0031564633595239,8760.0
zonk,quarter,10,0.05,18177.71333790012,0.001784596728587,1308.0
zonk,year,50,0.01,0.0,0.0,0.0
zoni,quarter,40,0.1,0.0,0.0,0.0
zonj,month,30,0.04,6439.222763422877,0.0002549824729361,180.0
zonj,month,40,0.02,0.0,0.0,0.0
zonj,year,10,0.06,147210.02551866323,0.0058292712842545,5507.0
zonk,quarter,20,0.03,0.0,0.0,0.0
zoni,quarter,0,0.03,7908.579818353988,0.0027985170147988,8760.0
zoni,quarter,50,0.03,0.0,0.0,0.0
zonj,quarter,30,0.03,1530.9342074170709,6.0622439143915096e-05,46.0
zoni,quarter,0,0.1,26361.932727848645,0.0093283900493302,8760.0
zoni,month,20,0.1,0.0,0.0,0.0
zoni,quarter,50,0.01,0.0,0.0,0.0
zoni,month,20,0.03,0.0,0.0,0.0
zonj,month,20,0.03,6832.37376908958,0.000270550596504,275.0
zonk,month,20,0.01,0.0,0.0,0.0
zonj,month,40,0.1,72893.034502469,0.0028864424916056,1284.0
zonj,month,0,0.06,119790.9083978273,0.0047435200148762,8760.0
zoni,month,30,0.03,0.0,0.0,0.0
zonj,month,50,0.09,34102.3296463266,0.0013503953296191,528.0
zoni,year,10,0.03,0.0,0.0,0.0
zoni,month,0,0.08,17900.294866821263,0.006334168827437,8760.0
zoni,month,10,0.03,0.0,0.0,0.0
zoni,month,0,0.05,11187.684291762764,0.0039588555171479,8760.0
zonk,month,40,0.09,1508.556116333231,0.00014810247362,33.0
zonk,month,50,0.07,0.0,0.0,0.0
zonk,quarter,30,0.08,4248.635444791988,0.0004171097197317,121.0
zonj,month,50,0.02,0.0,0.0,0.0
zonk,quarter,20,0.06,5822.186087731272,0.0005715930300059,247.0
zonk,quarter,20,0.04,442.5393561795354,4.344629451617573e-05,21.0
zoni,year,10,0.08,1273.6444327440113,0.0004506897189765,111.0
zoni,year,40,0.1,0.0,0.0,0.0
zonk,month,10,0.08,34541.255948048085,0.003391087273758,2204.0
zonk,quarter,0,0.08,75959.47680664621,0.0074573204723001,8760.0
zonk,year,20,0.04,1522.3211157675833,0.0001494538522286,68.0
zoni,quarter,0,0.04,10544.773091138806,0.0037313560197318,8760.0
zonk,year,0,0.04,44387.51908647455,0.004357744006594,8760.0
zoni,quarter,40,0.02,0.0,0.0,0.0
zonk,year,30,0.05,535.6576564237475,5.258818221670022e-05,17.0
zonk,quarter,30,0.1,13886.896448763087,0.0013633458462027,379.0
zonk,quarter,40,0.02,0.0,0.0,0.0
zonj,month,10,0.03,29264.53449866176,0.001158826717128,1960.0
zonk,quarter,0,0.04,37979.73840332404,0.0037286602361501,8760.0
zonj,month,0,0.02,39930.30279927328,0.0015811733382919,8760.0
zonk,month,0,0.1,80378.50399462506,0.0078911583988099,8760.0
zonk,year,0,0.05,55484.398858092725,0.0054471800082424,8760.0
zonj,month,20,0.01,0.0,0.0,0.0
zonj,quarter,0,0.03,70581.20220001787,0.002794897791391,8760.0
zoni,month,10,0.05,0.0,0.0,0.0
zonj,year,40,0.04,9474.00348398462,0.0003751547237461,206.0
zonk,quarter,0,0.02,18989.86920166202,0.001864330118075,8760.0
zoni,year,50,0.05,0.0,0.0,0.0
zoni,month,50,0.05,0.0,0.0,0.0
zoni,quarter,0,0.02,5272.38654556917,0.0018656780098658,8760.0
zoni,quarter,10,0.07,120.71321354899555,4.271537871362359e-05,12.0
zonk,month,40,0.06,0.0,0.0,0.0
zoni,month,0,0.02,4475.073716704734,0.001583542206859,8760.0
zoni,year,30,0.07,0.0,0.0,0.0
zonj,month,40,0.01,0.0,0.0,0.0
zoni,month,20,0.05,0.0,0.0,0.0
zoni,month,10,0.09,588.0518709518947,0.0002080870654708,52.0
zonj,month,20,0.08,106900.59557233378,0.0042330851437867,3205.0
zoni,month,20,0.07,0.0,0.0,0.0
zoni,year,30,0.09,0.0,0.0,0.0
zonk,year,50,0.04,0.0,0.0,0.0
zoni,month,0,0.01,2237.536858352367,0.0007917711034295,8760.0
zonk,quarter,40,0.08,885.0787123609334,8.689258903253433e-05,21.0
zonk,month,50,0.06,0.0,0.0,0.0
zoni,month,20,0.04,0.0,0.0,0.0
zonj,year,10,0.07,176257.52360270917,0.0069795037216458,5926.0
zonk,year,30,0.1,28550.56613621488,0.0028029513932187,743.0
zoni,month,10,0.07,80.11787569243461,2.8350379393589087e-05,8.0
zonk,year,20,0.02,0.0,0.0,0.0
zonj,month,40,0.09,53855.16081252694,0.0021325744719307,973.0
zoni,year,0,0.09,27345.546357692685,0.0096764499465975,8760.0
zoni,month,30,0.06,0.0,0.0,0.0
zoni,month,40,0.02,0.0,0.0,0.0
zonk,month,50,0.1,818.4063503108919,8.034703090924723e-05,15.0
zoni,year,50,0.08,0.0,0.0,0.0
zonk,year,30,0.07,5890.899859433994,0.0005783390034906,168.0
zonj,quarter,40,0.09,93787.06900256129,0.0037138113810171,1665.0
zonj,month,40,0.06,13664.74753817916,0.000541101193008,275.0
zonk,year,10,0.08,65594.24095925316,0.0064397136017085,3488.0
zonj,month,30,0.07,44934.387427940965,0.0017793267366566,1074.0
zonj,quarter,50,0.1,86919.004535079,0.0034418474924324,1298.0
zonj,month,50,0.06,6425.762029994279,0.0002544494503613,110.0
zoni,quarter,30,0.04,0.0,0.0,0.0
zonk,month,40,0.05,0.0,0.0,0.0
zonk,quarter,0,0.05,47474.67300415412,0.0046608252951876,8760.0
zoni,quarter,50,0.07,0.0,0.0,0.0
zoni,year,40,0.05,0.0,0.0,0.0
zonj,year,0,0.06,162702.88113434985,0.0064427625056128,8760.0
zoni,quarter,50,0.06,0.0,0.0,0.0
zoni,quarter,0,0.08,21089.546182278544,0.007462712039464,8760.0
zonk,month,30,0.01,0.0,0.0,0.0
zonk,quarter,50,0.08,142.6436793524772,1.4004041036080052e-05,3.0
zoni,year,10,0.01,-58.03081465000287,-2.0534688390420988e-05,18.0
zoni,year,40,0.03,0.0,0.0,0.0
zonj,year,50,0.02,0.0,0.0,0.0
zonk,month,30,0.08,2851.282888226211,0.0002799246538889,80.0
zonk,month,0,0.01,8037.850399462506,0.0007891158398809,8760.0
zonj,year,0,0.01,27117.146855719388,0.0010737937509352,8760.0
zonj,quarter,50,0.08,41039.85062065348,0.0016251095799364,657.0
zoni,year,10,0.05,0.0,0.0,0.0
zoni,year,40,0.07,0.0,0.0,0.0
zonj,year,50,0.08,73409.43912922964,0.0029068912528311,1097.0
zonk,quarter,20,0.02,0.0,0.0,0.0
zonj,quarter,0,0.08,188216.53920005265,0.0074530607770429,8760.0
zonk,quarter,10,0.02,221.2696780897677,2.1723147258087867e-05,21.0
zonk,year,10,0.02,761.1605578828603,7.472692611424881e-05,68.0
zoni,quarter,20,0.07,0.0,0.0,0.0
zonk,month,10,0.03,1755.2498161494732,0.0001723216238217,145.0
zonk,month,30,0.09,5265.749448446557,0.000516964871465,145.0
zonj,quarter,10,0.07,150302.46301995218,0.0059517266473393,5782.0
zonk,quarter,30,0.01,0.0,0.0,0.0
zonj,month,40,0.03,64.84152298793197,2.567616075394022e-06,2.0
zonk,month,40,0.08,654.7250802498311,6.42776247275075e-05,15.0
zoni,month,0,0.09,20137.831725174092,0.0071259399308667,8760.0
zonk,month,10,0.09,44189.890081394464,0.0043383417820466,2706.0
zonj,quarter,40,0.05,10741.054270226508,0.0004253278198916,234.0
zoni,year,0,0.04,12153.576158973854,0.0043006444207097,8760.0
zonk,year,30,0.06,2283.481673654169,0.0002241807783432,68.0
zonj,quarter,0,0.09,211743.60660006103,0.0083846933741733,8760.0
zoni,year,10,0.07,534.725041759666,0.0001892169216185,49.0
TEX,month,30,0.05,2237414.8183754086,0.0067563150330562,7983.0
TEX,month,0,0.03,1458729.9107433558,0.0044049224775763,8760.0
NW,quarter,50,0.05,1349330.7287687063,0.0054524420169073,7049.0
TEX,year,10,0.03,1741091.1204351785,0.0052575678029425,8760.0
NW,year,0,0.04,1372357.0529339612,0.0055454879208483,8760.0
NW,month,10,0.03,709465.4237452745,0.0028668428010245,8079.0
NW,month,10,0.01,227692.55096286532,0.0009200712659524,6762.0
CAL,month,10,0.02,465712.7057184875,0.0038116793912614,7962.0
CAL,month,30,0.05,1086615.9328934252,0.0088935335170559,7164.0
CAL,year,30,0.07,1864992.327621147,0.0152642449578159,7894.0
TEX,month,100,0.04,1773954.691019595,0.0053568058316512,6188.0
NW,quarter,0,0.09,2080590.5672315657,0.0084073527615475,8760.0
CAL,year,30,0.1,2070353.597783804,0.0169450479757078,7768.0
NW,quarter,100,0.04,922032.3851855696,0.0037257938404194,4776.0
NW,quarter,0,0.05,1391583.650903821,0.0056231797041731,8760.0
CAL,quarter,30,0.02,450204.9302092791,0.0036847542127405,6185.0
NW,month,100,0.08,1478195.7721226215,0.0059731662262601,5774.0
TEX,year,0,0.08,3277331.666808188,0.0098965489219587,8760.0
NW,month,50,0.08,1582836.8262588084,0.0063960049477841,7173.0
CAL,month,10,0.09,1418461.2228345424,0.0116095595932702,8648.0
TEX,month,30,0.1,3116691.540460527,0.0094114643986771,8760.0
TEX,year,50,0.09,3386319.313169837,0.0102256586013454,8760.0
CAL,quarter,50,0.01,64640.45126226544,0.0005290572339831,1116.0
CAL,quarter,10,0.03,725503.0053152442,0.005937963082609,8122.0
TEX,year,0,0.05,2721345.284894228,0.0082176384582176,8760.0
TEX,quarter,0,0.06,2631688.995865881,0.0079469036224619,8760.0
CAL,year,100,0.1,1984213.765783459,0.0162400265786732,6368.0
NW,month,50,0.01,77684.03893083334,0.0003139094877769,1252.0
TEX,year,10,0.05,2721345.284894228,0.0082176384582176,8760.0
TEX,month,100,0.1,3027348.6564494967,0.0091416759511425,6937.0
TEX,year,100,0.08,3192639.209403634,0.00964080335415,6964.0
CAL,year,0,0.07,1877125.300260484,0.0153635486727376,8760.0
NW,month,30,0.1,1778582.9560765922,0.0071869855429118,7890.0
TEX,month,30,0.02,956329.6563350558,0.0028878258875328,7495.0
CAL,month,30,0.01,162438.93771202862,0.0013295002339695,3695.0
CAL,month,100,0.07,1172663.8807011992,0.0095978028773115,5108.0
TEX,month,10,0.09,2996130.4349419475,0.0090474063782656,8730.0
CAL,month,10,0.05,1106319.0429196954,0.0090547958951459,8259.0
TEX,year,10,0.06,2996380.121234238,0.0090481603552377,8760.0
TEX,quarter,30,0.02,995965.3773224354,0.0030075137591576,7402.0
NW,year,30,0.08,2452403.4796751738,0.009909792677139,8760.0
NW,month,0,0.07,1516784.932021916,0.0061290992027692,8760.0
TEX,quarter,10,0.08,2971059.0873788,0.0089716985027976,8760.0
TEX,quarter,0,0.04,1985311.339611292,0.0059950388899508,8760.0
NW,year,0,0.07,2267635.9010614757,0.0091631747520326,8760.0
NW,year,0,0.08,2452403.4796751738,0.009909792677139,8760.0
NW,year,50,0.1,2639368.4236512184,0.0106652898243461,7596.0
CAL,quarter,50,0.03,658834.8583848923,0.0053923099393993,5856.0
TEX,month,30,0.09,2994957.114216268,0.0090438633050758,8669.0
CAL,year,50,0.01,151304.26039361954,0.0012383671823225,2420.0
NW,quarter,0,0.08,1964189.1297045047,0.0079369921040235,8760.0
NW,quarter,30,0.05,1376338.5108813047,0.0055615763920717,7725.0
NW,quarter,100,0.06,1491947.936022818,0.0060287366469688,5860.0
TEX,month,0,0.07,2699387.3666273355,0.0081513321961589,8760.0
NW,year,50,0.01,206519.6898651719,0.0008345149267941,2651.0
TEX,month,100,0.05,2140792.1183807254,0.0064645437463252,6433.0
CAL,quarter,0,0.01,244274.74920202792,0.0019992948783788,8760.0
CAL,month,10,0.03,696539.0201795101,0.0057009040033203,8023.0
NW,year,100,0.09,2460730.0247606635,0.0099434389903162,6474.0
TEX,year,50,0.02,1117515.205352068,0.0033745574220659,6997.0
NW,year,50,0.06,1995268.6227115395,0.0080625796489617,7422.0
TEX,year,10,0.02,1159355.849873364,0.0035009034948864,8396.0
NW,quarter,50,0.09,2047639.467936188,0.0082742023378072,7459.0
NW,year,0,0.09,2571852.1233095825,0.0103924666350715,8760.0
CAL,quarter,30,0.03,701998.0157029182,0.0057455837822442,6931.0
CAL,year,30,0.01,263296.349246487,0.0021549793593646,5238.0
TEX,year,30,0.04,2289110.262193382,0.0069124196147098,8760.0
TEX,year,0,0.07,3152859.2087467317,0.009520679801626,8760.0
CAL,year,10,0.06,1738797.145367518,0.0142313859235524,8760.0
TEX,quarter,10,0.07,2816586.226517558,0.0085052372532051,8760.0
NW,quarter,10,0.01,270011.2979837358,0.0010910749416561,7053.0
TEX,year,100,0.06,2908468.342440009,0.0087826934119726,6927.0
CAL,quarter,50,0.08,1386523.620823294,0.011348162603457,6472.0
TEX,year,0,0.04,2289110.262193382,0.0069124196147098,8760.0
CAL,quarter,0,0.06,1287372.322870642,0.0105366473615873,8760.0
NW,quarter,10,0.07,1810495.3160607216,0.007315938577721,8453.0
CAL,quarter,0,0.07,1373941.7801703364,0.0112451850764707,8760.0
TEX,year,0,0.06,2996380.121234238,0.0090481603552377,8760.0
TEX,quarter,30,0.01,468526.547840178,0.0014148082566365,6090.0
TEX,quarter,100,0.03,1374754.2804211378,0.0041513415104276,5773.0
TEX,quarter,10,0.01,503539.4360041618,0.001520536573402,7847.0
TEX,quarter,50,0.01,405878.9045082927,0.0012256313498991,4511.0
CAL,month,50,0.02,366117.8340486586,0.0029965336691073,4447.0
TEX,year,100,0.07,3066657.8571569324,0.0092603778304256,6948.0
CAL,quarter,30,0.05,1133694.1479342282,0.0092788506016984,7260.0
CAL,year,10,0.08,1963724.563884765,0.0160723303409247,8760.0
NW,quarter,30,0.03,810033.8939512372,0.0032732248249686,7053.0
TEX,month,50,0.08,2848641.023998201,0.0086020330321199,8384.0
TEX,quarter,100,0.08,2875100.8021577,0.0086819335474299,6778.0
NW,month,0,0.08,1623089.0935100317,0.0065586582903317,8760.0
CAL,year,50,0.03,909953.4065102488,0.007447618679959,6950.0
NW,month,0,0.04,950536.7488724588,0.0038409756760643,8760.0
CAL,year,0,0.02,638193.0018739402,0.0052233642823578,8760.0
NW,year,30,0.07,2267635.9010614757,0.0091631747520326,8760.0
CAL,year,100,0.06,1622879.4116930068,0.0132826438533801,6359.0
CAL,month,30,0.03,672350.9698415399,0.0055029341136094,6798.0
NW,month,0,0.1,1791290.311556429,0.0072383340503346,8760.0
CAL,year,50,0.06,1709732.8229255823,0.0139935056220004,7516.0
CAL,year,50,0.08,1932858.4512725472,0.0158197030797663,7380.0
TEX,year,100,0.03,1620044.3004366755,0.0048920430719257,6355.0
TEX,month,10,0.05,2247443.0149098635,0.006786597149025,8491.0
NW,year,0,0.06,2028532.8417285385,0.0081969953422835,8760.0
NW,month,10,0.1,1789759.6327067018,0.0072321488079054,8456.0
CAL,quarter,50,0.05,1104769.3499288857,0.0090421122540012,6529.0
TEX,month,100,0.03,1307904.1072190404,0.0039494742364387,5651.0
TEX,quarter,0,0.05,2361840.58211869,0.0071320431506919,8760.0
CAL,year,50,0.02,562304.3172309101,0.0046022445840289,5886.0
NW,month,0,0.01,237634.18721812963,0.0009602439190161,8760.0
CAL,year,100,0.07,1772062.2022675276,0.0145036476211139,6448.0
NW,month,100,0.09,1570865.3005744517,0.0063476298176131,5877.0
CAL,month,0,0.1,1459613.77153337,0.0119463773778123,8760.0
TEX,quarter,50,0.1,3227580.9378014803,0.0097463167899763,8760.0
NW,quarter,10,0.05,1389925.0431515574,0.0056164775203384,8411.0
TEX,month,10,0.03,1457144.0220482943,0.0044001335740868,8448.0
TEX,year,10,0.09,3386319.313169837,0.0102256586013454,8760.0
NW,quarter,0,0.04,1113928.2859307528,0.0045012162404192,8760.0
TEX,month,100,0.02,762720.7188001871,0.0023031855407996,4334.0
NW,month,100,0.03,450286.9797183871,0.0018195417887823,3013.0
TEX,year,0,0.02,1161168.929280162,0.0035063784455087,8760.0
TEX,month,10,0.02,972907.910456419,0.0029378871933855,8326.0
CAL,month,0,0.06,1233153.898604259,0.0100928904104343,8760.0
NW,year,100,0.03,811661.5984120369,0.0032798021332623,4207.0
NW,quarter,30,0.09,2078682.010913104,0.0083996405732451,8635.0
TEX,quarter,0,0.07,2816586.226517558,0.0085052372532051,8760.0
NW,quarter,100,0.08,1842352.0254702568,0.0074446667369496,6213.0
CAL,month,30,0.09,1396225.342379719,0.0114275674632822,7067.0
NW,quarter,30,0.04,1094698.8417159915,0.0044235129558479,7470.0
CAL,year,10,0.07,1877125.300260484,0.0153635486727376,8760.0
NW,month,10,0.05,1185197.9485474527,0.0047892062006988,8392.0
NW,month,30,0.07,1501552.341500938,0.0060675466013112,7744.0
TEX,quarter,30,0.03,1507310.2278804183,0.004551620320233,7819.0
NW,month,50,0.09,1675594.9917358756,0.0067708267079911,7273.0
TEX,quarter,10,0.1,3227580.9378014803,0.0097463167899763,8760.0
CAL,month,100,0.02,109712.3791103661,0.0008979536295366,969.0
NW,year,0,0.03,1029267.7897004484,0.0041591159406361,8760.0
NW,quarter,50,0.01,124193.14795583488,0.0005018457844981,1879.0
TEX,quarter,30,0.08,2971059.0873788,0.0089716985027976,8760.0
NW,quarter,100,0.1,2064091.2734323144,0.0083406816031411,6405.0
CAL,year,10,0.03,954950.8924598694,0.0078159057972025,8440.0
NW,month,0,0.05,1187032.1422968805,0.0047966179010724,8760.0
TEX,quarter,100,0.05,2254722.4649174213,0.0068085788830845,6515.0
NW,month,10,0.08,1621511.9047106504,0.0065522851082089,8453.0
CAL,quarter,10,0.07,1373583.6366049943,0.0112422538091241,8676.0
NW,quarter,50,0.04,1061657.6916760206,0.0042899986506269,6647.0
NW,quarter,0,0.1,2178993.69409281,0.0088049849595357,8760.0
TEX,year,50,0.03,1741091.1204351785,0.0052575678029425,8760.0
TEX,month,10,0.04,1895034.0612985487,0.0057224288546554,8486.0
CAL,month,30,0.06,1210213.7037587613,0.0099051337380257,7116.0
CAL,quarter,0,0.04,957315.8771248312,0.007835262287153,8760.0
CAL,year,0,0.01,319112.5799046457,0.0026118137413456,8760.0
NW,quarter,100,0.07,1683108.9400098026,0.0068011894399797,6064.0
NW,quarter,100,0.05,1231804.2729270458,0.0049775353300093,5482.0
NW,quarter,30,0.06,1620551.2920805812,0.0065484034174162,8041.0
TEX,year,100,0.1,3401562.8733770847,0.0102716895358595,7002.0
CAL,quarter,10,0.08,1436169.121239364,0.0117544919315625,8760.0
CAL,month,50,0.08,1319520.5579531193,0.0107997683020827,6305.0
CAL,year,30,0.09,2015491.818856716,0.0164960254140801,7785.0
CAL,quarter,10,0.09,1486558.5259797424,0.0121669098304698,8760.0
TEX,quarter,30,0.07,2816586.226517558,0.0085052372532051,8760.0
CAL,year,50,0.04,1227097.9527194202,0.0100433248223788,7358.0
NW,month,100,0.07,1363173.8759750426,0.0055083800874373,5586.0
NW,year,30,0.06,2016647.560498148,0.0081489687129467,7951.0
CAL,month,30,0.02,430114.0907233357,0.0035203184181371,6040.0
TEX,year,30,0.1,3483701.5391923785,0.0105197234266183,8760.0
TEX,year,30,0.08,3277331.666808188,0.0098965489219587,8760.0
CAL,month,30,0.04,896591.1147789806,0.0073382534610446,7077.0
TEX,quarter,50,0.08,2971059.0873788,0.0089716985027976,8760.0
TEX,year,10,0.1,3483701.5391923785,0.0105197234266183,8760.0
CAL,month,100,0.1,1318150.0120198429,0.010788550910707,5064.0
CAL,quarter,50,0.1,1478949.809739098,0.0121046354142207,6447.0
TEX,month,30,0.03,1445755.0845583675,0.0043657424326043,7876.0
NW,year,100,0.02,413039.3797303736,0.0016690298535884,2651.0
CAL,month,30,0.08,1348942.764368251,0.0110405777463193,7055.0
TEX,year,30,0.06,2996380.121234238,0.0090481603552377,8760.0
NW,month,10,0.09,1710917.2344098687,0.0069135585645929,8448.0
TEX,year,50,0.01,491564.1699086428,0.0014843748971311,5195.0
NW,year,50,0.05,1677991.268346399,0.006780509700453,7273.0
NW,quarter,10,0.04,1111807.668138206,0.0044926471436756,8325.0
NW,month,30,0.09,1698997.450929284,0.0068653925168655,7860.0
CAL,month,10,0.1,1459086.661902517,0.011942063188201,8658.0
TEX,month,10,0.07,2698890.102891684,0.0081498306102996,8662.0
NW,year,30,0.09,2571852.1233095825,0.0103924666350715,8760.0
